剧集ID,剧集名称,导演,主演,地域,开播时间,总集数,平台,是否付费,评分,播出方式,是否独家,主题,豆瓣ID,是否爱奇艺出品,首集ID
210260801,金沙,陈晨,郑昊;金巧巧;张桐,内地,20100101,28,爱奇艺,0,6.7,,False,古装/历史/剧情,,,1455331200
211509001,潮起两江,阎清秀;于德安,吴若甫,内地,20100301,32,爱奇艺,0,5.7,,False,家庭/年代/剧情,,,1439897400
204570501,毕业后的日子,李广德,小张铎;习雪;涓子;刘汉强;何中华;康飞;毕彦君,内地,20100528,32,爱奇艺,0,6.7,,False,言情/都市,,,530534300
90678801,小家大事,刘新,李立群;奚美娟;张歆艺;高云翔;符馨尹;于小慧;刘力扬,内地,20100101,27,爱奇艺,0,6.7,,False,家庭/青春/剧情,,,29285
219335801,衣食父母,彭军,丁军;龙一仪;赵铁人,内地,20100101,25,爱奇艺,0,5.7,,False,年代/农村,,,1435769500
90259701,爱情公寓外传,汪远,段倩茹;王楠;徐佳琦;董博睿,内地,20100101,5,爱奇艺,0,6.8,,False,言情/喜剧/剧情,,,19932
201455601,婚姻那些事儿,陈伟祥,岳跃利;杨洁玫;张乐;王馨可,内地,20100101,28,爱奇艺,0,6.5,,False,家庭/都市/喜剧,,,274532100
90740901,我的美丽人生,汪俊,马苏;李明启;黄海波;柏寒;汪俊;杜薇;梁馨;李坤霖,内地,20100726,28,爱奇艺,0,6.4,,False,家庭/青春/都市,,,31511
210368201,爱的方式,那彤,王姬;丁勇岱;徐百卉;周乐;吴浇浇;王毅;徐秀林,内地,20100610,25,爱奇艺,0,4.3,,False,家庭/剧情,,,786439400
90277401,神话,蒋家骏,胡歌;张世;白冰;张萌;谭凯;李易祥;陈紫函;金莎;陈启国;周野芒;董子武;王驹;丁子峻;马文龙;张卫;一真;石天硕;臧金生;杨树田,内地,20100101,50,优酷,0,7.9,,,武侠/爱情/奇幻,,,
102269201,雷锋,赵劲,田亮;苗圃;王力可;薛佳凝;童瑶;张鹰;乐山,内地,20100101,22,爱奇艺,0,6.5,每日21:00 三集连播,False,军旅/剧情,,,111681
90662801,夫妻的春天,王连平,马苏;颜丙燕;邓瑛;沈晓海;米学东,内地,20100101,26,爱奇艺,0,5.7,,False,言情/家庭/青春,,,557230400
100160601,春光灿烂猪九妹,范小天,陈乔恩;乔任梁;徐海乔;徐震;寇占文;刘小锋;翁虹;闵春晓;黄俊卿;夏嘉胜;邓莎;王浩钧,内地,20100101,29,爱奇艺,0,6.6,,False,古装/喜剧/神话/奇幻,,,68015
243208001,真情有多远,李楠,胡可;杨明娜;王亚楠;陈刚,内地,20100101,25,爱奇艺,0,5.6,,False,言情/都市,,,3053259500
202869401,信义,季欢,郭涛;朱雨辰;于娜;小李琳;刘桦;华子;谭歆柔;马恩然,内地,20100101,26,爱奇艺,0,4.6,,False,都市/喜剧/悬疑,,,386155700
218099001,幸福满院,张惠中;李威,吴军忱;张洪杰;史可 (湖北籍演员);何翯;张志宏;高郡伟,内地,20171029,45,爱奇艺,0,6.7,,False,家庭/农村/剧情,26306657,,822460900
218172801,龙凤店传奇第一季,霍志楷,李菲儿;宋铭宇;郑晓东;秦子越;张垚,内地,20171106,15,爱奇艺,2,7.1,,True,爱情/古装/言情/网剧,27008658,,825726600
226030001,爵迹临界天下,马华干;邹曦,郑元畅;张铭恩;黄梦莹;季晨;熊乃瑾;王闯;朱杰（男）;肖燕;姚橹;李宗翰;赵峥;刘剑羽,内地,20190527,48,爱奇艺,2,8.2,VIP看全集,True,自制/偶像/奇幻/网剧,,,2434219200
220000801,动物管理局,金哲勇;李雅弢,陈赫;王子文;唐晓天;孔宋今;黄一琳;谭泉;黄天元;龙斌;郭京飞;凤小岳;张子贤;陈芋米,内地,20190605,24,爱奇艺,2,8.5,VIP看全集,True,自制/青春/都市/喜剧/奇幻/网剧,27107725,,2675140600
202053601,龙门飞甲,蔡晶胜,毛俊杰;张峻宁;陈龙;姜大卫;姜大卫;叶璇;柳岩;何佳怡;冯文娟;杨渝渝;聂远;冯玉玺;程妮;杜奕衡;节冰,内地,20180816,39,爱奇艺,0,7.6,每日24:00 更新三集,False,古装/武侠,25757866,,1252560300
234266901,时光教会我爱你第一季,谭友业,宋伊人;严禹豪;李嘉铭;傅姝阳;刘锐;王钰雯;蔡祥宇,内地,20181210,12,爱奇艺,2,7.4,VIP看全集,True,爱情/言情/偶像/青春/都市/喜剧/剧情/网剧/搞笑,,,1612664100
205014501,凉生我们可不可以不忧伤,刘俊杰,钟汉良;马天宇;孙怡;于朦胧;孟子义;鲁诺;王智;张晓晨;李梦;王鹤润;黄一琳;王艺哲;尼利特龙;徐梵溪;闫鹿杨,内地,20180917,70,爱奇艺,2,8.7,VIP看全集,False,言情/偶像/青春/都市,,,1342023800
217464801,热血狂篮,成志超,佟梦实;邢菲;聂子皓;涂冰;曹煜辰;赵珞然;李汶翰;王燕阳;杨业明;郝平;张志忠;陈宣铭;童苡萱;周艺轩;朱信宗;李世鹏,内地,20180516,36,爱奇艺,2,7.8,VIP看全集,True,爱情/自制/言情/偶像/青春/网剧,27083672,,1051791800
212589001,天涯女人心,罗长安,薛佳凝;郑凯;宗峰岩;张译木;赵锦焘;王翀,内地,20180611,38,爱奇艺,0,7,每晚24:00 两集连播,False,爱情/剧情,,,1104598800
219072601,福星盈门,韩兆,潘长江;张大静;韩兆;郜妍妍;陈嘉男;张凯辉;杨冠鹏,内地,20180123,46,爱奇艺,0,7.8,每日24:00 两集连播,False,都市/喜剧,,,913099800
200952101,偷心俏冤家,Ott Teerasak,Weir;皮查雅·瓦塔那蒙迪里,泰国,20181231,43,爱奇艺,0,6.9,,False,爱情/喜剧/剧情,11226102,,260728000
203491801,天天有喜2之人间有爱DVD版,黄建勋;苏沅峰,陈浩民;穆婷婷;陈威翰;陈紫函;刘庭羽;徐申东;关智斌;刘娜萍;王秋紫;陈秀丽;蔡国庆,内地,20160113,75,爱奇艺,0,8.1,周日至周四2集；周五、六1集,False,喜剧/古装/奇幻,,,440714700
203839001,遥远的婚约,顾晶,邵峰;刘威葳;刘欣;肖光奕;姬晨牧;赵雅莉;贾伟;王禹铮,内地,20160404,38,爱奇艺,0,6.7,每日24:00 四集连播,False,言情/家庭/剧情,,,467528600
203985901,柠檬初上DVD版,刘俊杰,刘恺威;娜扎;孙艺洲;康宁;朱泳腾;张杨果而;乐乐,内地,20160509,40,爱奇艺,0,7.5,每日24:00 两集连播,False,言情/偶像/都市,,,481149900
203739901,因为爱情有幸福之二DVD版,刘俊杰,陈伟霆;唐艺昕;冉旭;徐申东;魏大勋;梁田;李泰;菅纫姿;罗云熙;陈胤妃;吴竞;刘立伟;荣蓉;蔡纲;范春霞;林鹏;杨雪,内地,20160224,35,爱奇艺,0,6.8,周日至周四2集，周五、六1集,False,言情/家庭/都市/剧情,,,459648000
205109101,糊涂县令郑板桥,杨智谦;何振华,赵毅;柴碧云;刘金山;方青卓;胡亚捷;杜奕衡,内地,20161025,40,爱奇艺,0,6.9,周一至周四 24:00 两集连播,False,古装,,,565275800
205366001,淬火成钢,张玉中,王晖;郭广平;张铎;战菁一;陈大伟,内地,20161212,34,爱奇艺,0,6.8,周一至周五24:00 两集连播,False,军旅/历史,,,584027000
204149901,解密DVD版,安建,陈学冬;颖儿;经超;张哲瀚;郭京飞;印小天;安以轩;白庆琳,内地,20160617,40,爱奇艺,0,8,,False,悬疑/剧情,,,498448700
204233601,幻城DVD版,鞠觉亮,冯绍峰;宋茜;马天宇;张萌;麦迪娜;金喜善;汪铎;逯恣祯;徐可;徐娇;陈欣予;张雨剑;刘冬沁;书亚信;胡兵;邵兵;郑佩佩;沈海蓉,内地,20160724,62,爱奇艺,0,8.3,每周三、周四24:00 两集连播,False,古装/偶像/奇幻,,,512307900
203662001,因为爱情有幸福DVD版,刘俊杰,陈伟霆;唐艺昕;冉旭;徐申东;魏大勋;梁田;李泰;菅纫姿;罗云熙;陈胤妃;吴竞;刘立伟;荣蓉;蔡纲;范春霞;林鹏;杨雪,内地,20160224,70,爱奇艺,0,8,周日至周四2集，周五、六1集,False,爱情/剧情,,,453323300
213650601,饮食男女,高亚麟,葛天;东靖川,内地,2016,200,爱奇艺,0,7.2,,False,都市/喜剧,,,9789731400
203719801,将界,莱莱,彦飞;满满,内地,20160310,10,爱奇艺,0,6.8,,False,悬疑/奇幻,,,458453600
204734201,安居,张永新,王志飞;程煜;来喜;李晓峰;傅晶;刘敏涛;吴冕;褚栓忠;方子哥;马精武,内地,20160920,33,爱奇艺,0,6.4,,False,都市/剧情,,,540412900
202260601,闯天下,吴子牛,赵文瑄;印小天,内地,20131115,36,爱奇艺,0,5.8,,False,战争/军旅/历史/年代,,,330066600
145492301,大明按察使,黄克敏,姚鲁;杨旸;丁勇岱;高鑫;翟小光;波波;艾东;马精武;李芯逸;于小慧,内地,20130707,30,爱奇艺,0,4.6,,False,古装/悬疑/罪案,,,687895
202291001,惊情48小时,鞠文华,李成儒;郝好;赵寰宇;马湘宜,内地,20130719,30,爱奇艺,0,6.5,,False,都市/罪案/剧情,,,334373500
200925801,刑警博客,石磊,王紫逸;张殿伦;翟天临;王诗槐,内地,20130318,30,爱奇艺,0,6.3,,False,警匪/剧情,6799167,,1439705900
204798001,重返大福村,林丛,徐玺涵;胡先煦;翟小兴;许歌;来喜;郝汉;徐乐,内地,20130217,35,爱奇艺,0,6.8,,False,家庭/都市/喜剧,,,554034000
202979301,遍地阳光,刘全玮,高明;朱琳;陈维涵;吴健;王一鸣;陶为;瞿麟曼;高亮(i),内地,20130101,36,爱奇艺,0,7.2,,False,都市/剧情,24839514,,7867405700
218341601,女探长,弋戈,姚居德;韩月乔;高语阳,内地,20130101,31,爱奇艺,0,4.3,,False,罪案/剧情,26324185,,830658600
200122501,恋爱的那点事儿DVD版,谭朗昌;祝东宁,杜淳;佟丽娅;徐小飒;周一围;薛佳凝;苏小明;萧浩冉;张凌烽;张璇;马秋子;邱云鹤,内地,20131208,35,爱奇艺,0,6.9,,False,言情/偶像/喜剧,,,217481700
205365601,别让爱你的人等太久,小岛,张萌;田雷;龚蓓苾;高宝宝;高曙光;师春玲;张经纬,内地,20150811,35,爱奇艺,0,6.6,,False,言情/都市/喜剧,,,587935800
202749301,茗天闪亮,于中中;陈畅,潘之琳;朱梓骁;戴向宇;王笛;张璇;玛丽亚·凯克;贾晓晨;李凤绪;侯长荣;廖学秋;田丽,内地,20150522,42,爱奇艺,0,7.6,,False,言情/都市,,,373285400
203291201,婚姻攻防战之爱要付出,王响伟,蒋梦婕;黄维德;徐佳;孙耀琦;郑国霖;蒋林静;单薇;程耀辉;王翊菲,内地,20151130,46,爱奇艺,0,6.8,每日24:00 两集连播,False,言情/家庭/都市,,,424268400
202476401,我们家的微幸福生活,庞好,王丽云;杨议;何赛飞;陶虹;阎娜;李勤勤;田小洁;吴晓敏;张蓓蓓,内地,20150131,36,爱奇艺,0,6.6,,False,言情/家庭/都市,,,345623400
202381701,嘿，老头！,杨亚洲,黄磊;李雪健;宋佳;吴冕;陈明昊;焦刚;宫筱轩;高叶;姚卓希;郭峰;岳云鹏;戚玉武;王艺禅,内地,20150326,37,爱奇艺,0,7.5,每日24:00 两集连播,False,都市/爱情/剧情,,,355880800
202681001,前夫求爱记,尚敬,闫妮;高亚麟;钱芳;大左;佟悦,内地,20150527,35,爱奇艺,0,6.9,周日至周四2集；周五、六1集,False,喜剧/都市/爱情,,,369411300
202265201,老师错了,谢一德,张庭;李东翰,内地,20100101,26,爱奇艺,0,5.7,,False,偶像,,,518033600
103679601,失踪的上清寺,金国钊,傅晶;曹炳琨;洪剑涛;冯恩鹤;赵帅;齐一闻,内地,20100101,26,爱奇艺,0,6.7,,False,青春/悬疑/剧情,,,136466
219429401,青春突击,刘艳臣;丁郦,钱博;许小行;王增奇;斯琴高娃;李毅;夏侯镔;那志东;高奕;侯天来;王虎城;王建国;张兆北;杨静 演员;柴浩;唐北平;李常宏;陈卓,内地,20171211,20,爱奇艺,0,6.5,每周一中午12:00更新2集,True,军旅/剧情/网剧,10432257,,856206900
206384001,赛小花的远大前程,甘露,李晟;魏千翔;涂松岩;立威廉;陆媛媛;刘真君;许歌;郭郁滨;幺依田,内地,20170411,42,爱奇艺,0,6.8,每日24:00 两集连播,False,言情/都市,,,649228800
240183201,大宋少年志,伊峥,张新成;周雨彤;郑伟;王佑硕;禾浩辰;苏晓彤;佟凡;高梓淇;闫肃;刘美含;隋咏良,内地,20190603,42,爱奇艺,2,8.4,VIP看全集,False,古装/青春/悬疑/剧情,,,2673883000
239916001,燕阳春,曹振宇,徐百卉;刘牧;阮圣文;姚刚;屈玥;高峰（相声演员）;张皓然;雷诺儿;吕卓燃,内地,20190404,46,爱奇艺,0,7.2,,False,古装/剧情,,,2236850100
208866601,养母的花样年华,杜军,王雅捷;王挺;许可一,内地,20180314,55,爱奇艺,0,7.6,每日24:00 两集连播,False,言情/家庭/都市,,,961076000
230236601,姥姥的饺子馆,王晓明,陈小艺;何政军;魏小军;方贻萱;刘浩闻;梁霆炜;高文峰,内地,20181226,40,爱奇艺,0,7.5,每日24点更新3集,False,家庭/剧情,27594303,,1747456000
226431801,爱国者,龚朝晖,张鲁一;佟丽娅;芦芳生;康磊;杜冠儒;孟召重;郭秋成,内地,20180609,50,爱奇艺,2,7.9,VIP看全集,False,战争/军旅/谍战,,,1101270600
213873201,功夫之爱的速递,刘雪松,杜淳;姚笛;释小龙;高姝瑶;方安娜;郭九龙,内地,20180611,44,爱奇艺,0,7.4,每日24:00 两集连播,False,爱情/都市/剧情,,,1104563800
233909401,奔腾岁月,王飞,李宗翰;张粟;瑛子;夏一瑶;周密;王霏;施京明;丁勇岱;滕爱弦;许伟豪,内地,20181212,40,爱奇艺,0,7.3,每日24:00更新三集,False,剧情,30176776,,1681197100
228788501,我们的千阙歌,连春利,陈键锋;贾清;张倬闻;周楚濋;邬靖靖;王钧赫;谢闻轩;邢岷山;田丽;俞小凡;刘淼淼;姚远;飞儿;徐浩;卢勇,内地,20180824,50,爱奇艺,0,7.6,每日24:00更新两集,False,爱情/都市,26219653,,1275335400
234617101,皇甫神医,李瀚滔,陈浩民;王鸥;樊少皇;周放;焦恩俊,内地,20181212,40,爱奇艺,2,7.2,VIP看全集,True,爱情/古装/网剧,,,1645650700
203929501,一马换三羊,安建,冯雷;刘威葳;史力嘉;姜彤,内地,20160423,40,爱奇艺,0,6.5,,False,言情/年代/剧情,,,474576300
203468801,煮妇神探DVD版,吴锦源;冯柏源,李小璐;贾乃亮;刘恩佑;吕一;黄宥明（黄明）;傅迦;刘萌萌;李子峰;许绍雄;乔红,内地,20160108,41,爱奇艺,0,7.6,每日24:00 两集连播,False,悬疑/剧情,,,438152600
203709401,假如我有超能力,刘迪洋,王子睿;刘语乔;张歌;杨舒枫;张煜龙;王年勇,内地,20160318,13,爱奇艺,2,7.1,VIP看全集,True,自制/青春/悬疑/科幻/剧情/网剧,,,460307500
203860201,我的超能男神,潇庸,张西正;刘娜萍;张雅涵,内地,20160406,13,爱奇艺,0,6.9,每周三四五20:00 更新1集,True,言情/偶像/喜剧/科幻/剧情/奇幻/网剧,,,468476500
202970701,致命筹码,郝一平,任泽巍;刘芳毓;贾娅,内地,20131111,20,爱奇艺,0,5.9,,False,罪案/剧情,,,407055700
200053401,胜女的代价2番外篇,张博昱,郑爽;张翰;江语晨;狄杰;乔任梁;孙骁骁;孟广美,内地,20130928,2,爱奇艺,0,6.9,,False,言情/偶像,,,206376300
202971201,同心兄弟,罗浩;刘建华,郭东文;杨童舒;由力;周建鹏;徐韬;沈丹萍,内地,20130101,30,爱奇艺,0,5.6,,False,家庭/农村/剧情,,,406436400
152852801,国土安全第三季,迈克尔·科斯塔,克莱尔·丹妮斯;戴米恩·路易斯;莫瑞娜·巴卡琳;曼迪·帕廷金,美剧,20130930,12,爱奇艺,0,6.8,每周一同步美国播出,False,言情/战争/谍战/悬疑/罪案,,,204476700
204695101,爱嫁不嫁,郑克洪;张少军,韩立;黄湄媚;李羲儿;刘芙伶;孙志翔;高欣欣;曹媛媛;黄海冰,内地,20130101,35,爱奇艺,0,5.3,,False,言情,,,540687500
151800001,谁是你的菜2013,韦正,罗志祥;黄渤;张国立;杨颖,内地,20130101,5,爱奇艺,0,6.8,,False,古装/言情,,,758015
202693101,侯天明的梦,梦继,白恩;柴碧云;吴佩柔;隋咏良;迟蓬;刘宸希;朱家三;王也天;林沐然;洪剑涛;张喜前;马以,内地,20150521,40,爱奇艺,0,6.7,每日24:00 四集连播,False,都市/喜剧,,,368137900
203430501,抗倭英雄戚继光,李惠民,朱晓渔;李立群;于荣光;颜丹晨;吕一,内地,20151224,30,爱奇艺,0,6.8,,False,古装/战争,,,821585600
228031701,没说不爱你,李麒,段红;吴其江,内地,20150609,23,爱奇艺,0,6.7,,False,爱情/言情/都市/剧情,,,1182983600
203111201,菜刀班尖刀连,包福明,郭晓东;朱杰;林江国;王往;钟卫华;马光泽;苏茂洋;苏茂洋,内地,20151027,30,爱奇艺,0,7,每日24:00 四集连播,False,战争/军旅/剧情,,,412205000
203355201,爸爸快长大,刘恺,李晨;童瑶;秦丽;荆浩;冯粒;李依玲;冯军;李玉龙;陈洪海,内地,20151220,30,爱奇艺,0,7.2,每日24:00 两集连播,False,言情/偶像/家庭/都市,,,432278200
202522201,兵变1929,李依璠,曹炳琨;高露;朱宏嘉;张浩天;何昊阳;张笑君;刘荫;黄勐;于东江,内地,20150302,35,爱奇艺,0,6.1,每日24:00 两集连播,False,战争/谍战/年代/剧情,,,350565500
202682301,空巢姥爷,林柯,李立群;刘佳;赵荀;王君平;刘波（演员）;杜宁林;蔡蝶,内地,20150525,32,爱奇艺,0,6.6,每日24:00 两集连播,False,言情/家庭/都市,,,368864500
202748501,香火,高寒,苗圃;周一围;韩童生;宋晓英;李彬;崔志刚;马丽;代旭;胡丹丹;王佳佳;王伟源;张京生,内地,20150614,39,爱奇艺,0,6.8,每日24:00 两集连播,False,家庭/都市/剧情,,,373414000
202649001,出关DVD版,宋业明,张博;汪裴;邱士鉴;龙一仪;王迅;周明汕;孙承政;冯国强,内地,20150328,32,爱奇艺,0,6.6,,False,战争/谍战/悬疑/剧情,,,364509800
203203801,家和万事兴DVD版,王伟廷;王淑志,李依晓;海陆;张迪;李进荣;叶项明;刘萌萌;孟瑶;李槐龙;陈怡真;贺镪,内地,20151111,75,爱奇艺,0,7.4,周日至周四24:00 两集；周五、六24:00 一集,False,家庭/剧情,,,417554200
219293801,大潮如歌,李保平,吴京安;周海媚;颜丹晨;赵毅;柯叔元,内地,20100101,40,爱奇艺,0,5.7,,False,剧情,5416012,,1516429100
204794401,老爸快跑,高一功,徐峥;伊春德;王虎城;宋昊林;苏小刚,内地,20100324,20,爱奇艺,0,6,,False,家庭/都市,,,553746200
206251701,夜市人生,张孝正,陈小艺;张晨光;黄建群;馨子;刘亚津;钟楚曦;徐立;黄梦莹,内地,20170322,48,爱奇艺,0,6.8,,False,言情/家庭/都市,,,638479300
218179201,猎场DVD版,姜伟,胡歌;陈龙;孙红雷;张嘉译;祖峰;李强;胡兵;菅纫姿;万茜;章龄之;徐阁,内地,20171106,52,爱奇艺,0,8.4,VIP每日24点更新 非VIP次日24点观看,False,言情/都市/商战剧/剧情,26322642,,830749600
220076601,请赐我一双翅膀,赖水清;国建勇,鞠婧祎;炎亚纶;韩栋;张予曦;米热;朱圣祎;谢君豪;王艺曈;王艳;陶慧敏;元华;邱心志;寇振海,内地,20190709,60,爱奇艺,2,8.5,VIP看全集,False,爱情/偶像/悬疑/年代,,,2763496800
213441001,胜利之路,李宝能;梁德华;王子鸣（导演）,郭京飞;郭珍霓;李亭哲;冯恩鹤;陆彭;吴春燕;高洋;王正权;夏志卿;马勇;王政;龙德;严晓频;张涵;宫宏佳,内地,20180822,38,爱奇艺,0,7.6,每日24点更新2集,False,战争/剧情,,,1269432600
234504801,时光教会我爱你第二季,谭友业,宋伊人;严禹豪;李嘉铭;傅姝阳;刘锐;王钰雯;蔡祥宇,内地,20181210,12,爱奇艺,2,7.5,VIP看全集,True,爱情/言情/偶像/青春/都市/剧情/网剧,,,1632870100
221424801,魔都风云,付宁,经超;周冬雨;任达华;潘禹彤;小李琳;张旭;李明臣;白雨;刘敏,内地,20180411,50,爱奇艺,0,7.8,每晚24:00 两集连播,False,年代,26356069,,997103000
220323801,龙城1937,邵警辉;陆军,袁弘;许还幻;李常宏;袁志博;沈丹萍,内地,20180103,26,爱奇艺,0,6.9,,True,谍战/悬疑/剧情/网剧,,,884258100
204390301,马兰谣,陈立军,田征;赵倩;魏晴,内地,20160802,24,爱奇艺,0,6.7,每日24:00 两集连播,False,军旅,,,517050900
204432001,明星志愿,凃俊光,沈浩晨;王瑞子;彦希;马春瑞;封佳奇;高蓓蓓;卢星宇;安祐德;彭昱畅;易柏辰,内地,20161216,12,爱奇艺,2,7.4,VIP看全集,True,自制/言情/偶像/青春/网剧,,,585735400
203907801,太阳的后裔制作特辑,李应福;白尚勋,宋仲基;宋慧乔;晋久;金智媛,韩国,20160418,3,爱奇艺,2,7.8,周三、周四21:00 周五24:00VIP同步韩国，非会员延时一周,True,爱情/剧情,,,473810500
217219601,火锅传奇,晏琨,闫震;黄伊唯;王唯;吴文;阳蕾,内地,20160801,30,爱奇艺,0,6.5,,False,喜剧/剧情,,,815461600
205016901,黑名单 第三季,迈克尔·W·沃特金斯,詹姆斯·斯派德;梅根 · 布恩;迭戈·克莱特霍夫;Harry Lennix;瑞安·艾戈尔德;帕敏德·纳格拉,美剧,20161031,23,爱奇艺,0,6.8,,False,悬疑/罪案/剧情,,,559505700
202973601,温柔的慈悲,邓安宁,黄腾浩;胡安安;李佳颖;张明明;黄湘怡;杨子姗,内地,20130403,30,爱奇艺,0,4.7,,False,言情/偶像/都市,,,406253100
